latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.7838316,-5.303009,212.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_7_to_28cm (m³/m³),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³)
2022-01-16T13:00,34.2,0.00,8.0,29.9,0.304,30,0.323
2022-01-16T14:00,35.1,0.00,11.0,30.9,0.304,22,0.322
2022-01-16T15:00,35.3,0.00,11.4,31.6,0.304,17,0.322
2022-01-16T16:00,35.0,0.00,8.9,32.0,0.304,17,0.322
2022-01-16T17:00,33.8,0.00,9.6,32.0,0.304,20,0.321
2022-01-16T18:00,30.7,0.00,7.2,31.5,0.304,29,0.321
2022-01-16T19:00,27.5,0.00,6.5,30.0,0.304,46,0.321
2022-01-16T20:00,26.6,0.00,6.4,28.6,0.304,39,0.321
2022-01-16T21:00,25.5,0.00,7.4,27.5,0.304,43,0.321
2022-01-16T22:00,24.8,0.00,5.9,26.6,0.304,44,0.321
2022-01-16T23:00,23.7,0.00,8.9,26.0,0.304,38,0.321
2022-01-17T00:00,24.1,0.00,12.4,24.4,0.305,32,0.317
2022-01-17T01:00,21.7,0.00,6.5,24.0,0.305,40,0.317
2022-01-17T02:00,20.6,0.00,3.3,23.5,0.305,47,0.317
2022-01-17T03:00,20.1,0.00,5.0,23.0,0.305,48,0.317
2022-01-17T04:00,19.5,0.00,5.9,22.5,0.305,53,0.317
2022-01-17T05:00,18.8,0.00,3.9,22.1,0.305,65,0.317
2022-01-17T06:00,18.6,0.00,5.4,21.7,0.305,71,0.317
2022-01-17T07:00,18.4,0.00,3.9,21.3,0.305,74,0.317
2022-01-17T08:00,20.9,0.00,3.0,21.8,0.305,58,0.317
2022-01-17T09:00,25.5,0.00,1.8,23.0,0.305,50,0.316
2022-01-17T10:00,29.0,0.00,1.5,24.5,0.305,32,0.316
2022-01-17T11:00,31.5,0.00,4.3,26.2,0.305,22,0.316
2022-01-17T12:00,31.7,0.00,3.8,28.1,0.303,31,0.311
2022-01-17T13:00,33.7,0.00,2.6,29.4,0.303,25,0.310
2022-01-17T14:00,34.8,0.00,3.1,30.4,0.303,21,0.310
2022-01-17T15:00,35.2,0.00,4.1,31.1,0.303,19,0.310
2022-01-17T16:00,35.2,0.00,4.2,31.6,0.303,18,0.310
2022-01-17T17:00,34.0,0.00,3.6,31.8,0.303,26,0.309
2022-01-17T18:00,30.5,0.00,5.1,30.9,0.303,33,0.309
2022-01-17T19:00,27.5,0.00,5.2,29.2,0.303,40,0.309
2022-01-17T20:00,26.1,0.00,6.5,28.0,0.303,43,0.309
2022-01-17T21:00,25.5,0.00,6.9,27.0,0.303,51,0.309
2022-01-17T22:00,25.9,0.00,6.9,26.1,0.303,52,0.309
2022-01-17T23:00,24.7,0.00,8.4,25.7,0.303,62,0.309
2022-01-18T00:00,24.1,0.00,9.7,25.5,0.306,81,0.309
2022-01-18T01:00,23.0,0.00,7.0,25.1,0.306,91,0.309
2022-01-18T02:00,22.2,0.00,4.0,24.7,0.306,95,0.309
2022-01-18T03:00,21.7,0.00,5.2,24.2,0.306,96,0.309
2022-01-18T04:00,21.4,0.00,4.7,24.0,0.306,97,0.309
2022-01-18T05:00,21.0,0.00,4.3,23.6,0.306,96,0.309
2022-01-18T06:00,20.8,0.00,4.7,23.2,0.306,95,0.309
2022-01-18T07:00,20.6,0.00,5.2,22.9,0.306,95,0.309
2022-01-18T08:00,23.0,0.00,4.5,23.3,0.306,85,0.309
2022-01-18T09:00,25.5,0.00,5.3,24.1,0.306,78,0.309
2022-01-18T10:00,27.8,0.00,3.4,25.2,0.306,61,0.309
2022-01-18T11:00,30.4,0.00,5.9,26.5,0.306,38,0.309
2022-01-18T12:00,30.9,0.00,4.9,28.0,0.306,40,0.307
2022-01-18T13:00,32.8,0.00,6.4,29.1,0.306,30,0.306
2022-01-18T14:00,33.7,0.00,7.1,30.0,0.306,25,0.306
2022-01-18T15:00,34.1,0.00,6.7,30.7,0.306,22,0.306
2022-01-18T16:00,33.9,0.00,6.7,31.1,0.305,21,0.306
2022-01-18T17:00,32.8,0.00,7.1,31.1,0.305,24,0.306
2022-01-18T18:00,30.0,0.00,9.6,30.5,0.305,32,0.305
2022-01-18T19:00,27.5,0.00,11.1,29.6,0.305,41,0.305
2022-01-18T20:00,26.9,0.00,11.1,28.8,0.305,45,0.305
2022-01-18T21:00,26.0,0.00,6.3,27.9,0.305,50,0.305
2022-01-18T22:00,25.2,0.00,6.1,26.8,0.305,52,0.305
2022-01-18T23:00,25.0,0.00,7.2,26.0,0.305,50,0.305
2022-01-19T00:00,23.3,0.00,9.0,25.3,0.304,60,0.305
2022-01-19T01:00,21.8,0.00,4.7,24.5,0.304,65,0.305
2022-01-19T02:00,21.0,0.00,3.6,23.7,0.304,73,0.305
2022-01-19T03:00,19.9,0.00,2.5,23.0,0.304,69,0.305
2022-01-19T04:00,19.3,0.00,3.6,22.5,0.304,66,0.305
2022-01-19T05:00,18.4,0.00,3.6,21.9,0.304,67,0.305
2022-01-19T06:00,17.8,0.00,4.5,21.3,0.304,65,0.305
2022-01-19T07:00,17.5,0.00,7.1,21.0,0.304,60,0.305
2022-01-19T08:00,20.1,0.00,6.9,21.3,0.304,50,0.305
2022-01-19T09:00,24.4,0.00,5.4,22.4,0.304,39,0.305
2022-01-19T10:00,27.8,0.00,5.7,23.9,0.304,30,0.305
2022-01-19T11:00,30.4,0.00,7.4,25.5,0.304,22,0.305
2022-01-19T12:00,31.5,0.00,10.1,27.6,0.304,20,0.300
2022-01-19T13:00,33.1,0.00,9.6,28.8,0.304,18,0.300
2022-01-19T14:00,33.8,0.00,9.4,29.8,0.304,17,0.300
2022-01-19T15:00,34.2,0.00,8.2,30.5,0.304,16,0.300
2022-01-19T16:00,33.8,0.00,7.2,30.9,0.304,16,0.300
2022-01-19T17:00,32.8,0.00,6.0,30.9,0.304,18,0.299
2022-01-19T18:00,29.7,0.00,6.2,30.0,0.304,27,0.299
2022-01-19T19:00,27.2,0.00,8.7,28.5,0.304,26,0.299
2022-01-19T20:00,26.0,0.00,9.4,27.5,0.304,26,0.299
2022-01-19T21:00,25.0,0.00,10.8,26.7,0.304,27,0.299
2022-01-19T22:00,23.9,0.00,8.7,26.1,0.304,30,0.299
2022-01-19T23:00,22.5,0.00,6.0,25.0,0.304,34,0.299
2022-01-20T00:00,21.8,0.00,5.6,23.6,0.304,35,0.299
2022-01-20T01:00,20.5,0.00,10.4,23.1,0.304,37,0.299
2022-01-20T02:00,19.9,0.00,7.0,22.6,0.304,39,0.299
2022-01-20T03:00,19.6,0.00,8.9,22.2,0.304,36,0.299
2022-01-20T04:00,18.4,0.00,7.5,21.6,0.304,54,0.299
2022-01-20T05:00,19.6,0.00,1.8,21.1,0.304,36,0.299
2022-01-20T06:00,19.5,0.00,1.1,20.5,0.304,36,0.299
2022-01-20T07:00,17.7,0.00,3.3,20.1,0.304,49,0.299
2022-01-20T08:00,20.0,0.00,3.4,20.6,0.304,48,0.299
2022-01-20T09:00,24.7,0.00,2.5,21.9,0.304,26,0.299
2022-01-20T10:00,27.8,0.00,4.7,23.5,0.304,19,0.299
2022-01-20T11:00,30.3,0.00,5.9,25.2,0.303,16,0.299
2022-01-20T12:00,31.7,0.00,6.6,27.0,0.303,17,0.298
2022-01-20T13:00,33.5,0.00,7.1,28.4,0.303,14,0.298
2022-01-20T14:00,34.3,0.00,6.9,29.5,0.303,13,0.298
2022-01-20T15:00,34.6,0.00,6.4,30.4,0.303,12,0.298
2022-01-20T16:00,34.3,0.00,5.5,30.9,0.303,13,0.298
2022-01-20T17:00,33.2,0.00,4.8,31.0,0.303,16,0.298
2022-01-20T18:00,30.0,0.00,6.8,30.0,0.303,21,0.297
2022-01-20T19:00,27.5,0.00,9.8,28.7,0.303,21,0.297
2022-01-20T20:00,25.5,0.00,8.0,27.5,0.303,26,0.297
2022-01-20T21:00,26.3,0.00,6.0,26.2,0.303,23,0.297
2022-01-20T22:00,22.6,0.00,3.7,25.1,0.303,49,0.297
2022-01-20T23:00,22.0,0.00,8.6,24.4,0.303,32,0.297
2022-01-21T00:00,21.3,0.00,9.2,23.4,0.300,30,0.292
2022-01-21T01:00,20.6,0.00,11.9,23.0,0.300,31,0.292
2022-01-21T02:00,20.1,0.00,5.9,22.7,0.300,38,0.292
2022-01-21T03:00,19.0,0.00,2.9,22.0,0.300,45,0.292
2022-01-21T04:00,20.3,0.00,1.4,21.4,0.300,32,0.292
2022-01-21T05:00,17.9,0.00,5.0,20.9,0.300,56,0.292
2022-01-21T06:00,18.0,0.00,3.7,20.5,0.300,45,0.292
2022-01-21T07:00,17.8,0.00,5.9,20.1,0.300,44,0.292
2022-01-21T08:00,20.6,0.00,7.9,20.6,0.300,38,0.292
2022-01-21T09:00,25.5,0.00,5.6,22.0,0.300,23,0.292
2022-01-21T10:00,28.5,0.00,6.8,23.7,0.300,17,0.292
2022-01-21T11:00,31.0,0.00,7.6,25.4,0.300,15,0.291
2022-01-21T12:00,31.5,0.00,9.7,27.1,0.301,14,0.291
2022-01-21T13:00,33.5,0.00,8.9,28.4,0.300,12,0.291
2022-01-21T14:00,34.2,0.00,8.5,29.5,0.300,11,0.291
2022-01-21T15:00,34.5,0.00,8.3,30.2,0.300,11,0.291
2022-01-21T16:00,34.3,0.00,7.3,30.7,0.300,11,0.291
2022-01-21T17:00,33.3,0.00,6.0,30.8,0.300,12,0.291
2022-01-21T18:00,29.9,0.00,6.2,29.9,0.300,19,0.291
2022-01-21T19:00,27.2,0.00,8.0,28.4,0.300,20,0.291
2022-01-21T20:00,25.4,0.00,7.2,27.1,0.300,24,0.291
2022-01-21T21:00,24.4,0.00,8.4,26.1,0.300,24,0.291
2022-01-21T22:00,23.8,0.00,9.2,25.4,0.300,25,0.291
2022-01-21T23:00,22.8,0.00,12.5,24.9,0.300,25,0.291
2022-01-22T00:00,23.1,0.00,12.2,23.0,0.308,25,0.301
2022-01-22T01:00,21.7,0.00,12.8,23.1,0.308,26,0.301
2022-01-22T02:00,21.8,0.00,12.2,23.2,0.308,24,0.301
2022-01-22T03:00,20.4,0.00,5.2,22.8,0.308,32,0.301
2022-01-22T04:00,19.0,0.00,5.2,22.1,0.308,38,0.301
2022-01-22T05:00,18.6,0.00,4.3,21.5,0.308,39,0.301
2022-01-22T06:00,18.2,0.00,5.1,20.9,0.308,40,0.301
2022-01-22T07:00,18.0,0.00,9.5,20.6,0.308,37,0.301
2022-01-22T08:00,20.9,0.00,9.3,21.1,0.308,31,0.300
2022-01-22T09:00,25.1,0.00,7.7,22.3,0.308,24,0.300
2022-01-22T10:00,28.3,0.00,10.4,23.9,0.308,18,0.300
2022-01-22T11:00,30.8,0.00,11.8,25.5,0.308,14,0.300
2022-01-22T12:00,32.2,0.00,12.4,27.2,0.307,11,0.294
2022-01-22T13:00,33.9,0.00,12.1,28.5,0.307,9,0.294
2022-01-22T14:00,34.8,0.00,9.8,29.7,0.307,9,0.294
2022-01-22T15:00,35.1,0.00,8.8,30.5,0.307,10,0.294
2022-01-22T16:00,34.8,0.00,8.3,31.0,0.307,11,0.294
2022-01-22T17:00,33.8,0.00,7.9,31.1,0.307,13,0.294
2022-01-22T18:00,31.1,0.00,7.5,30.2,0.307,17,0.294
2022-01-22T19:00,27.8,0.00,8.0,28.7,0.307,22,0.294
2022-01-22T20:00,26.0,0.00,6.6,27.5,0.307,27,0.294
2022-01-22T21:00,25.2,0.00,7.6,26.4,0.307,26,0.293
2022-01-22T22:00,24.7,0.00,8.3,25.6,0.307,26,0.293
2022-01-22T23:00,23.9,0.00,11.3,25.0,0.307,26,0.293
2022-01-23T00:00,22.7,0.00,6.4,24.0,0.307,28,0.296
2022-01-23T01:00,20.9,0.00,5.3,23.3,0.307,40,0.296
2022-01-23T02:00,19.9,0.00,5.4,22.6,0.307,59,0.296
2022-01-23T03:00,19.6,0.00,4.7,22.0,0.307,58,0.296
2022-01-23T04:00,20.0,0.00,3.4,21.5,0.307,50,0.296
2022-01-23T05:00,17.9,0.00,3.3,21.0,0.307,71,0.296
2022-01-23T06:00,17.9,0.00,4.8,20.6,0.307,57,0.296
2022-01-23T07:00,17.6,0.00,7.9,20.4,0.307,53,0.296
2022-01-23T08:00,20.6,0.00,7.9,20.9,0.307,38,0.296
2022-01-23T09:00,24.8,0.00,4.2,22.0,0.307,26,0.296
2022-01-23T10:00,28.5,0.00,6.4,23.6,0.307,20,0.296
2022-01-23T11:00,31.0,0.00,10.0,25.4,0.307,14,0.296
2022-01-23T12:00,31.6,0.00,10.1,26.9,0.309,19,0.300
2022-01-23T13:00,33.5,0.00,9.4,28.2,0.309,17,0.300
2022-01-23T14:00,34.3,0.00,8.7,29.4,0.309,15,0.299
2022-01-23T15:00,34.7,0.00,8.0,30.2,0.309,14,0.299
2022-01-23T16:00,34.3,0.00,7.2,30.7,0.309,16,0.299
2022-01-23T17:00,33.3,0.00,6.1,30.8,0.308,19,0.299
2022-01-23T18:00,30.9,0.00,6.7,30.0,0.308,24,0.299
2022-01-23T19:00,27.4,0.00,7.4,28.5,0.308,29,0.299
2022-01-23T20:00,25.6,0.00,7.1,27.2,0.308,29,0.299
2022-01-23T21:00,25.0,0.00,6.4,26.0,0.308,29,0.299
2022-01-23T22:00,24.0,0.00,7.1,25.1,0.308,27,0.299
2022-01-23T23:00,23.1,0.00,6.5,24.4,0.308,29,0.299
2022-01-24T00:00,21.9,0.00,10.9,22.9,0.307,28,0.298
2022-01-24T01:00,19.8,0.00,4.9,22.4,0.307,51,0.298
2022-01-24T02:00,19.5,0.00,5.1,21.9,0.307,42,0.298
2022-01-24T03:00,19.1,0.00,3.6,21.3,0.307,54,0.298
2022-01-24T04:00,18.5,0.00,5.2,20.9,0.307,59,0.298
2022-01-24T05:00,18.0,0.00,4.3,20.5,0.307,55,0.298
2022-01-24T06:00,17.5,0.00,4.4,20.0,0.307,55,0.298
2022-01-24T07:00,17.5,0.00,4.6,19.7,0.307,56,0.298
2022-01-24T08:00,20.3,0.00,6.2,20.2,0.307,50,0.298
2022-01-24T09:00,25.3,0.00,5.6,21.6,0.307,35,0.298
2022-01-24T10:00,28.6,0.00,9.4,23.4,0.307,17,0.297
2022-01-24T11:00,31.0,0.00,11.5,25.1,0.307,13,0.297
2022-01-24T12:00,32.0,0.00,9.2,26.5,0.306,13,0.296
2022-01-24T13:00,33.9,0.00,8.9,28.0,0.306,11,0.296
2022-01-24T14:00,34.8,0.00,7.9,29.2,0.306,11,0.295
2022-01-24T15:00,35.2,0.00,7.8,30.1,0.306,11,0.295
2022-01-24T16:00,34.8,0.00,7.7,30.7,0.306,12,0.295
2022-01-24T17:00,33.8,0.00,7.0,30.8,0.306,14,0.295
2022-01-24T18:00,30.5,0.00,6.2,29.9,0.306,22,0.295
2022-01-24T19:00,27.7,0.00,8.2,28.4,0.306,23,0.295
2022-01-24T20:00,25.9,0.00,7.6,27.1,0.306,26,0.295
2022-01-24T21:00,24.6,0.00,5.8,26.0,0.306,32,0.295
2022-01-24T22:00,24.0,0.00,6.2,25.0,0.306,31,0.295
2022-01-24T23:00,23.7,0.00,7.8,24.2,0.306,28,0.295
2022-01-25T00:00,20.5,0.00,8.1,22.5,0.306,54,0.293
2022-01-25T01:00,21.4,0.00,2.4,21.9,0.306,38,0.293
2022-01-25T02:00,19.7,0.00,6.2,21.4,0.306,50,0.293
2022-01-25T03:00,19.2,0.00,5.9,20.9,0.306,52,0.293
2022-01-25T04:00,18.9,0.00,5.8,20.5,0.306,46,0.293
2022-01-25T05:00,18.1,0.00,5.3,20.1,0.306,53,0.293
2022-01-25T06:00,17.1,0.00,6.9,19.7,0.306,69,0.293
2022-01-25T07:00,17.5,0.00,4.4,19.4,0.306,64,0.293
2022-01-25T08:00,20.2,0.00,6.4,20.0,0.306,56,0.293
2022-01-25T09:00,25.1,0.00,4.7,21.4,0.306,32,0.293
2022-01-25T10:00,28.7,0.00,7.4,23.1,0.306,16,0.293
2022-01-25T11:00,31.5,0.00,10.4,25.0,0.306,12,0.293
2022-01-25T12:00,33.0,0.00,12.3,26.7,0.306,12,0.294
2022-01-25T13:00,35.0,0.00,11.2,28.3,0.306,10,0.294
2022-01-25T14:00,36.0,0.00,10.2,29.6,0.306,9,0.294
2022-01-25T15:00,36.4,0.00,10.5,30.6,0.306,10,0.293
2022-01-25T16:00,36.2,0.00,10.4,31.2,0.305,10,0.293
2022-01-25T17:00,35.2,0.00,8.7,31.5,0.305,11,0.293
2022-01-25T18:00,31.6,0.00,6.4,30.5,0.305,17,0.293
2022-01-25T19:00,28.0,0.00,7.3,28.8,0.305,22,0.293
2022-01-25T20:00,26.1,0.00,8.0,27.5,0.305,24,0.293
2022-01-25T21:00,25.0,0.00,10.2,26.4,0.305,23,0.293
2022-01-25T22:00,24.8,0.00,12.0,25.7,0.305,22,0.293
2022-01-25T23:00,24.5,0.00,12.8,25.5,0.305,21,0.293
2022-01-26T00:00,24.1,0.00,13.8,22.8,0.305,19,0.292
2022-01-26T01:00,22.5,0.00,12.5,23.0,0.305,21,0.292
2022-01-26T02:00,21.6,0.00,12.0,23.0,0.305,22,0.292
2022-01-26T03:00,21.0,0.00,12.0,22.9,0.305,22,0.292
2022-01-26T04:00,20.3,0.00,10.2,22.7,0.305,24,0.292
2022-01-26T05:00,18.0,0.00,7.2,21.9,0.305,48,0.292
2022-01-26T06:00,19.0,0.00,2.1,21.1,0.305,27,0.292
2022-01-26T07:00,17.5,0.00,2.5,20.5,0.305,49,0.292
2022-01-26T08:00,20.0,0.00,0.8,20.8,0.305,35,0.292
2022-01-26T09:00,24.8,0.00,2.3,22.0,0.305,22,0.292
2022-01-26T10:00,28.4,0.00,4.2,23.6,0.305,16,0.292
2022-01-26T11:00,30.8,0.00,7.2,25.4,0.305,13,0.292
2022-01-26T12:00,31.8,0.00,7.9,27.0,0.305,15,0.292
2022-01-26T13:00,33.8,0.00,8.0,28.5,0.305,13,0.292
2022-01-26T14:00,34.8,0.00,7.8,29.6,0.305,11,0.291
2022-01-26T15:00,35.0,0.00,7.2,30.5,0.305,11,0.291
2022-01-26T16:00,34.8,0.00,6.5,31.0,0.304,12,0.291
2022-01-26T17:00,33.8,0.00,4.8,31.0,0.304,14,0.291
2022-01-26T18:00,30.5,0.00,5.1,30.1,0.304,22,0.291
2022-01-26T19:00,27.2,0.00,5.4,28.4,0.304,29,0.291
2022-01-26T20:00,25.8,0.00,4.5,27.0,0.304,27,0.291
2022-01-26T21:00,24.2,0.00,5.6,25.9,0.304,32,0.291
2022-01-26T22:00,23.0,0.00,4.7,24.9,0.304,39,0.291
2022-01-26T23:00,23.2,0.00,9.6,24.1,0.304,30,0.291
2022-01-27T00:00,22.6,0.00,14.3,23.7,0.301,32,0.286
2022-01-27T01:00,21.7,0.00,6.8,23.4,0.301,57,0.286
2022-01-27T02:00,21.1,0.00,6.8,22.8,0.301,72,0.286
2022-01-27T03:00,20.4,0.00,9.2,22.5,0.301,81,0.286
2022-01-27T04:00,19.9,0.00,7.0,22.1,0.301,86,0.286
2022-01-27T05:00,19.5,0.00,5.6,21.8,0.301,90,0.286
2022-01-27T06:00,19.5,0.00,7.1,21.5,0.301,93,0.286
2022-01-27T07:00,19.4,0.00,5.3,21.2,0.301,96,0.286
2022-01-27T08:00,22.0,0.00,5.2,21.8,0.301,89,0.286
2022-01-27T09:00,25.1,0.00,7.4,22.8,0.301,78,0.286
2022-01-27T10:00,27.7,0.00,5.9,24.0,0.301,66,0.286
2022-01-27T11:00,30.4,0.00,4.9,25.5,0.301,51,0.286
2022-01-27T12:00,31.0,0.00,2.3,26.5,0.304,45,0.291
2022-01-27T13:00,33.5,0.00,0.0,28.0,0.304,34,0.291
2022-01-27T14:00,34.0,0.00,0.4,29.0,0.304,31,0.291
2022-01-27T15:00,34.7,0.00,1.5,30.0,0.304,28,0.291
2022-01-27T16:00,34.7,0.00,3.3,30.5,0.304,27,0.291
2022-01-27T17:00,34.0,0.00,2.6,30.7,0.304,31,0.291
2022-01-27T18:00,30.8,0.00,4.7,30.0,0.304,53,0.291
2022-01-27T19:00,28.9,0.00,6.9,28.8,0.304,39,0.290
2022-01-27T20:00,27.5,0.00,5.7,27.8,0.304,45,0.290
2022-01-27T21:00,26.8,0.00,5.9,26.9,0.304,46,0.290
2022-01-27T22:00,25.4,0.00,7.1,26.0,0.304,50,0.290
2022-01-27T23:00,24.7,0.00,13.0,25.8,0.304,65,0.290
2022-01-28T00:00,24.5,0.00,13.0,27.1,0.302,75,0.286
2022-01-28T01:00,24.0,0.00,9.7,26.5,0.302,83,0.286
2022-01-28T02:00,23.5,0.00,7.3,25.9,0.302,87,0.286
2022-01-28T03:00,22.8,0.00,5.4,25.2,0.302,92,0.286
2022-01-28T04:00,22.2,0.00,5.3,24.6,0.302,95,0.286
2022-01-28T05:00,21.6,0.00,5.1,24.1,0.302,97,0.286
2022-01-28T06:00,21.4,0.00,5.9,23.6,0.302,98,0.286
2022-01-28T07:00,21.2,0.00,4.6,23.3,0.302,99,0.286
2022-01-28T08:00,23.5,0.00,4.0,23.6,0.302,91,0.286
2022-01-28T09:00,26.2,0.00,3.1,24.4,0.302,79,0.286
2022-01-28T10:00,29.1,0.00,2.5,25.6,0.302,62,0.286
2022-01-28T11:00,31.5,0.00,2.4,27.0,0.302,48,0.286
2022-01-28T12:00,32.0,0.00,4.7,28.0,0.306,43,0.295
2022-01-28T13:00,34.5,0.00,7.3,29.3,0.306,31,0.295
2022-01-28T14:00,35.4,0.00,10.2,30.4,0.306,27,0.295
2022-01-28T15:00,35.5,0.00,11.1,31.1,0.306,23,0.295
2022-01-28T16:00,35.5,0.00,10.0,31.6,0.306,22,0.295
2022-01-28T17:00,34.7,0.00,10.8,31.8,0.306,22,0.295
2022-01-28T18:00,32.2,0.00,8.6,31.4,0.306,29,0.295
2022-01-28T19:00,29.9,0.00,10.6,30.4,0.306,34,0.295
2022-01-28T20:00,28.3,0.00,6.5,29.4,0.306,47,0.295
2022-01-28T21:00,27.0,0.00,6.9,28.2,0.306,58,0.295
2022-01-28T22:00,26.7,0.00,14.4,27.5,0.306,52,0.295
2022-01-28T23:00,25.5,0.00,11.3,27.2,0.306,71,0.295
2022-01-29T00:00,24.6,0.00,9.3,28.0,0.301,81,0.289
2022-01-29T01:00,24.2,0.00,6.6,27.2,0.301,87,0.289
2022-01-29T02:00,23.6,0.00,3.8,26.4,0.301,91,0.289
2022-01-29T03:00,23.1,0.00,4.0,25.7,0.301,94,0.289
2022-01-29T04:00,21.9,0.00,4.4,25.1,0.301,97,0.289
2022-01-29T05:00,21.8,0.00,3.4,24.6,0.301,97,0.289
2022-01-29T06:00,21.8,0.00,3.8,24.2,0.301,97,0.289
2022-01-29T07:00,21.5,0.00,4.8,23.9,0.301,97,0.289
2022-01-29T08:00,23.9,0.00,1.8,24.1,0.301,86,0.289
2022-01-29T09:00,26.5,0.00,1.8,25.0,0.301,76,0.289
2022-01-29T10:00,29.4,0.00,1.8,26.1,0.301,61,0.289
2022-01-29T11:00,32.3,0.00,6.1,27.5,0.301,42,0.289
2022-01-29T12:00,32.9,0.00,12.5,28.5,0.304,37,0.296
2022-01-29T13:00,34.6,0.00,12.2,29.7,0.304,31,0.296
2022-01-29T14:00,35.7,0.00,11.8,30.8,0.304,27,0.296
2022-01-29T15:00,36.0,0.00,12.2,31.6,0.304,24,0.296
2022-01-29T16:00,35.8,0.00,11.0,32.1,0.304,24,0.296
2022-01-29T17:00,35.2,0.00,11.1,32.2,0.304,23,0.296
2022-01-29T18:00,32.8,0.00,7.3,32.0,0.304,26,0.296
2022-01-29T19:00,30.0,0.00,10.6,30.5,0.304,25,0.296
2022-01-29T20:00,29.5,0.00,11.4,29.7,0.304,23,0.296
2022-01-29T21:00,27.5,0.00,6.5,28.6,0.304,30,0.296
2022-01-29T22:00,25.5,0.00,8.7,27.5,0.304,30,0.296
2022-01-29T23:00,24.9,0.00,7.1,26.9,0.304,33,0.296
2022-01-30T00:00,23.5,0.00,8.8,26.6,0.299,50,0.285
2022-01-30T01:00,23.5,0.00,6.3,25.7,0.299,40,0.285
2022-01-30T02:00,21.5,0.00,6.2,24.9,0.299,72,0.285
2022-01-30T03:00,21.6,0.00,5.5,24.2,0.299,76,0.285
2022-01-30T04:00,21.2,0.00,4.4,23.8,0.299,86,0.285
2022-01-30T05:00,21.0,0.00,6.1,23.5,0.299,94,0.285
2022-01-30T06:00,20.4,0.00,4.9,23.4,0.299,99,0.285
2022-01-30T07:00,21.0,0.00,3.6,23.2,0.299,100,0.285
2022-01-30T08:00,22.1,0.00,2.9,23.5,0.299,97,0.285
2022-01-30T09:00,24.0,0.00,1.1,24.0,0.299,83,0.285
2022-01-30T10:00,27.9,0.00,1.1,25.1,0.299,57,0.285
2022-01-30T11:00,31.3,0.00,6.2,26.6,0.299,35,0.285
2022-01-30T12:00,32.0,0.00,7.5,28.3,0.297,31,0.283
2022-01-30T13:00,34.8,0.00,10.6,29.6,0.297,19,0.283
2022-01-30T14:00,35.8,0.00,11.9,30.8,0.297,16,0.283
2022-01-30T15:00,36.2,0.00,11.2,31.5,0.297,14,0.283
2022-01-30T16:00,35.8,0.00,12.1,32.0,0.297,14,0.283
2022-01-30T17:00,34.8,0.00,11.8,32.2,0.297,14,0.283
2022-01-30T18:00,32.0,0.00,5.5,31.4,0.297,30,0.283
2022-01-30T19:00,29.0,0.00,8.6,29.6,0.297,32,0.283
2022-01-30T20:00,27.6,0.00,6.2,28.2,0.297,26,0.283
2022-01-30T21:00,26.5,0.00,6.8,27.1,0.297,25,0.283
2022-01-30T22:00,25.0,0.00,9.4,26.4,0.297,27,0.283
2022-01-30T23:00,24.9,0.00,11.6,26.0,0.297,25,0.283
2022-01-31T00:00,23.1,0.00,11.0,24.8,0.297,27,0.284
2022-01-31T01:00,21.2,0.00,7.4,24.0,0.297,50,0.284
2022-01-31T02:00,21.5,0.00,6.9,23.4,0.297,45,0.284
2022-01-31T03:00,20.5,0.00,5.4,22.8,0.297,67,0.284
2022-01-31T04:00,19.8,0.00,5.2,22.3,0.297,79,0.284
2022-01-31T05:00,19.0,0.00,5.5,22.0,0.297,88,0.284
2022-01-31T06:00,18.5,0.00,4.0,21.5,0.297,87,0.284
2022-01-31T07:00,18.4,0.00,5.8,21.2,0.297,82,0.284
2022-01-31T08:00,20.7,0.00,4.6,21.7,0.297,77,0.284
2022-01-31T09:00,23.6,0.00,3.8,22.6,0.297,73,0.284
2022-01-31T10:00,27.5,0.00,3.3,24.0,0.297,59,0.284
2022-01-31T11:00,30.6,0.00,2.6,25.6,0.297,41,0.284
2022-01-31T12:00,32.3,0.00,2.1,27.9,0.296,29,0.283
2022-01-31T13:00,35.0,0.00,3.8,29.3,0.296,19,0.283
2022-01-31T14:00,36.0,0.00,5.6,30.5,0.296,15,0.283
2022-01-31T15:00,36.3,0.00,7.1,31.4,0.296,12,0.283
2022-01-31T16:00,36.1,0.00,8.7,31.9,0.296,11,0.283
2022-01-31T17:00,35.2,0.00,9.3,32.0,0.296,12,0.283
2022-01-31T18:00,32.5,0.00,10.7,31.5,0.296,15,0.283
2022-01-31T19:00,29.7,0.00,12.0,30.4,0.296,18,0.283
2022-01-31T20:00,28.0,0.00,12.4,29.5,0.296,21,0.283
2022-01-31T21:00,26.7,0.00,7.1,28.4,0.296,26,0.283
2022-01-31T22:00,24.9,0.00,7.9,27.0,0.296,42,0.283
2022-01-31T23:00,23.4,0.00,5.0,25.9,0.296,42,0.283
2022-02-01T00:00,22.2,0.00,6.5,25.5,0.296,39,0.279
2022-02-01T01:00,21.6,0.00,7.0,24.6,0.296,51,0.279
